Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2018-10-11,510,6:45:00 AM,Thursday,west queen/king split,Investigation,4,8,W/B,4417
2018-10-11,505,7:20:00 AM,Thursday,dundas west station,Mechanical,5,10,E/B,8325
2018-10-11,512,7:31:00 AM,Thursday,St Clair and Old Weston rd,Overhead - Pantograph,18,22,E/B,4500
2018-10-11,504,8:19:00 AM,Thursday,King & John,Mechanical,5,12,W/B,4453
2018-10-11,502,8:22:00 AM,Thursday,Queen & Kingston Rd,Mechanical,10,20,E/B,8402
2018-10-11,501,9:10:00 AM,Thursday,Queen & Bay,General Delay,5,10,W/B,4132
2018-10-11,511,11:27:00 AM,Thursday,Bathurst Station,Mechanical,3,6,N/B,1138
2018-10-11,506,11:29:00 AM,Thursday,Main and Gerrard,Overhead - Pantograph,19,24,S/B,4190
2018-10-11,501,12:12:00 PM,Thursday,Connaught & Queen,Mechanical,5,10,E/B,4057
2018-10-11,504,12:12:00 PM,Thursday,King & Portland,Held By,9,16,W/B,4431
2018-10-11,505,1:10:00 PM,Thursday,dundas west station,Mechanical,4,8,E/B,8323
2018-10-11,501,1:14:00 PM,Thursday,HUMBER LOOP,Mechanical,9,18,W/B,4121
2018-10-11,501,2:12:00 PM,Thursday,QUEEN/DUFFERIN,Mechanical,4,8,W/B,4120
2018-10-11,501,2:51:00 PM,Thursday,QUEEN/PARLIAMENT,Mechanical,4,8,E/B,4030
2018-10-11,504,2:58:00 PM,Thursday,Roncesvalles / Queen,Held By,18,25,W/B,4406
2018-10-11,505,3:23:00 PM,Thursday,University Ave,Investigation,5,10,W/B,9208
2018-10-11,504,3:42:00 PM,Thursday,Queen and Broadview,Late Leaving Garage,3,7,W/B,4084
2018-10-11,505,4:03:00 PM,Thursday,Bathurst Street,General Delay,8,13,W/B,8461
2018-10-11,506,4:54:00 PM,Thursday,Logan,Mechanical,16,21,W/B,4010
2018-10-11,510,4:55:00 PM,Thursday,Rees Street,Investigation,45,49,W/B,4423
2018-10-11,509,4:57:00 PM,Thursday,Queens Quay and Reese,Held By,44,51,B/W,4447
2018-10-11,506,5:28:00 PM,Thursday,Parliament,Held By,17,22,W/B,4002
2018-10-11,510,5:55:00 PM,Thursday,College,Mechanical,4,8,N/B,4445
2018-10-11,511,5:59:00 PM,Thursday,Bathurst Station,Utilized Off Route,6,12,S/B,1116
2018-10-11,506,6:15:00 PM,Thursday,Coxwell,Mechanical,5,10,W/B,4001
2018-10-11,504,7:02:00 PM,Thursday,Springhurst Loop,Emergency Services,13,19,E/B,4476
2018-10-11,501,8:26:00 PM,Thursday,Neville park,Mechanical,4,8,W/B,4071
2018-10-11,504,8:46:00 PM,Thursday,King/Spadina,General Delay,15,20,B/W,4491
2018-10-11,504,9:03:00 PM,Thursday,King/Jameson,General Delay,15,20,E/B,4458
2018-10-11,504,9:05:00 PM,Thursday,King/Jarvis,General Delay,15,21,E/B,4461
2018-10-11,504,9:17:00 PM,Thursday,Roncesvalles/Queen,Mechanical,32,38,S/B,4479
2018-10-11,505,9:34:00 PM,Thursday,Dundas west station,Utilized Off Route,5,10,E/B,8421
2018-10-11,510,11:16:00 PM,Thursday,King,Mechanical,6,12,S/B,4462
2018-10-11,506,11:17:00 PM,Thursday,High Pk Loop,Emergency Services,12,17,W/B,4068
2018-10-11,510,11:48:00 PM,Thursday,Queen,Mechanical,6,12,S/B,4462
2018-10-12,512,1:11:00 AM,Friday,St. Clair and old Western road,Overhead - Pantograph,84,92,E/B,4426
2018-10-12,512,1:11:00 AM,Friday,St clair and old western rd,Overhead - Pantograph,84,92,E/B,4426
2018-10-12,510,1:18:00 AM,Friday,Spadina/Lakeshore,Investigation,8,16,N/B,4443
2018-10-12,501,6:04:00 AM,Friday,Connaught at Queen,Mechanical,2,3,E/B,4163
2018-10-12,505,6:21:00 AM,Friday,Dufferin and Dundas,Mechanical,4,8,W/B,8162
2018-10-12,503,6:27:00 AM,Friday,Connaught and Queen,Mechanical,12,12,E/B,4057
2018-10-12,512,6:36:00 AM,Friday,St. Clair and Spadian,Mechanical,7,14,W/B,4447
2018-10-12,504,7:16:00 AM,Friday,Leslie barns,Late Leaving Garage,5,4,W/B,4493
2018-10-12,506,7:45:00 AM,Friday,Coxwell at Lower Gerrard,Mechanical,5,10,E/B,4184
2018-10-12,504,8:40:00 AM,Friday,King / Spadina,Utilized Off Route,6,12,W/B,4447
2018-10-12,504,8:48:00 AM,Friday,Howard park / Roncesvalles,Mechanical,6,12,N/B,4443
2018-10-12,502,9:51:00 AM,Friday,Kingstn rd west of Bingham loop,Emergency Services,9,19,S/B,8426
2018-10-12,501,9:57:00 AM,Friday,Queen and Mc Donnell st,Held By,6,11,W/B,4181
2018-10-12,501,12:19:00 PM,Friday,Queen and Woodbine,Mechanical,5,10,W/B,4156
2018-10-12,502,12:27:00 PM,Friday,Queen and Unniversity,Investigation,10,20,W/B,9212
2018-10-12,506,2:29:00 PM,Friday,Gerrard and Parliament,Investigation,7,14,W/B,4157
2018-10-12,511,3:53:00 PM,Friday,Bathurst and College.,Mechanical,3,6,N/B,1078
2018-10-12,14,5:10:00 PM,Friday,QUEEN/UNIVERSITY,Held By,11,15,E/B,4133
2018-10-12,503,5:14:00 PM,Friday,King and Church,Mechanical,12,24,W/B,4091
2018-10-12,506,5:17:00 PM,Friday,Gerrard and Greenwood,Mechanical,6,12,W/B,4084
2018-10-12,505,5:27:00 PM,Friday,Dufferin,General Delay,17,22,W/B,8112
2018-10-12,504,6:25:00 PM,Friday,King/ Yonge,General Delay,10,16,B/W,4432
2018-10-12,501,7:14:00 PM,Friday,QUEEN/YONGE,Mechanical,4,9,E/B,4181
2018-10-12,505,7:26:00 PM,Friday,University,General Delay,21,15,W/B,9217
2018-10-12,512,7:26:00 PM,Friday,St. Clair and Vaughan,Emergency Services,28,35,E/B,4453
2018-10-12,501,9:30:00 PM,Friday,,Investigation,10,76,S/B,8186
2018-10-12,504,11:47:00 PM,Friday,King/Niagara,Mechanical,9,18,E/B,4466
2018-10-13,310,3:02:00 AM,Saturday,Spadina Stn.,Emergency Services,83,113,W/B,4489
2018-10-13,512,4:31:00 AM,Saturday,Bathurst and St Claire,Late Leaving Garage,12,23,W/B,4418
2018-10-13,510,4:56:00 AM,Saturday,Spadina and King,Late Leaving Garage,9,14,N/B,4490
2018-10-13,501,5:56:00 AM,Saturday,Russell Yard,Late Leaving Garage,10,18,W/B,4014
2018-10-13,505,5:59:00 AM,Saturday,Dundas West Station,Mechanical,10,21,E/B,8335
2018-10-13,511,6:35:00 AM,Saturday,Bathurst Station,Held By,11,16,S/B,1137
2018-10-13,505,7:17:00 AM,Saturday,Broadview Station,Emergency Services,10,20,E/B,7818
2018-10-13,505,8:09:00 AM,Saturday,Rusholme and Dundas,Investigation,10,20,W/B,8215
2018-10-13,512,9:20:00 AM,Saturday,St Claire and Bathurst,Late Leaving Garage,5,10,W/B,4453
2018-10-13,505,9:20:00 AM,Saturday,Broadview Station,Mechanical,10,20,W/B,7762
2018-10-13,504,10:05:00 AM,Saturday,King at Church,Investigation,11,19,W/B,4437
2018-10-13,504,10:05:00 AM,Saturday,King at Church,Investigation,11,19,W/B,4408
2018-10-13,501,10:05:00 AM,Saturday,King and Church,Investigation,8,13,W/B,4105
2018-10-13,501,10:52:00 AM,Saturday,Queen and Carlaw,Mechanical,5,10,W/B,4024
2018-10-13,504,1:38:00 PM,Saturday,King / Jefferson,Emergency Services,5,11,W/B,4482
2018-10-13,512,3:06:00 PM,Saturday,St. Clair Street East and Yonge Street  at Station,Mechanical,5,29,W/B,4406
2018-10-13,510,3:22:00 PM,Saturday,Queen/QQ and Spadina,Investigation,8,16,S/B,4460
2018-10-13,504,5:30:00 PM,Saturday,King / Sudbury,Emergency Services,20,26,W/B,4467
2018-10-13,506,6:29:00 PM,Saturday,College and Borden,Mechanical,7,14,W/B,4111
2018-10-13,506,6:29:00 PM,Saturday,College and Borden,Mechanical,33,39,W/B,4184
2018-10-13,506,9:39:00 PM,Saturday,college and Ossington,Held By,10,20,W/B,4123
2018-10-13,501,9:49:00 PM,Saturday,Parliament Queen,Mechanical,8,33,S/B,4249
2018-10-13,501,9:54:00 PM,Saturday,Lakeshore Blvd   37th Street,Held By,10,20,W/B,4003
2018-10-14,504,12:14:00 AM,Sunday,Queen Street West at Yonge Street,Investigation,10,20,E/B,8404
2018-10-14,504,12:16:00 AM,Sunday,Dufferin/ South of King,Mechanical,28,36,S/B,4467
2018-10-14,511,12:29:00 AM,Sunday,Bathurst and Niagara,Investigation,5,10,S/B,1137
2018-10-14,506,12:40:00 AM,Sunday,High Park Loop.,Mechanical,9,18,E/B,4037
2018-10-14,506,1:19:00 AM,Sunday,Gerrard and Broadview,Mechanical,9,18,W/B,4024
2018-10-14,301,1:45:00 AM,Sunday,queen and church,Mechanical,1,1,W/B,4135
2018-10-14,304,2:16:00 AM,Sunday,King/Peter,Investigation,12,27,E/B,4502
2018-10-14,306,3:25:00 AM,Sunday,Gerrard/Broadview,Mechanical,1,1,E/B,4029
2018-10-14,501,8:06:00 AM,Sunday,Queen & Spadina,Mechanical,7,14,W/B,4087
2018-10-14,501,9:56:00 AM,Sunday,Queen & Yonge,General Delay,7,14,W/B,4141
2018-10-14,14,10:14:00 AM,Sunday,Coxwell and Gerrard,Late Leaving Garage,7,14,E/B,4124
2018-10-14,501,10:50:00 AM,Sunday,Russell Yard,Mechanical,4,12,E/B,4108
2018-10-14,504,11:02:00 AM,Sunday,Spadina,Mechanical,7,14,E/B,4496
2018-10-14,506,11:13:00 AM,Sunday,Russell Yard,Mechanical,10,20,E/B,4124
2018-10-14,504,11:58:00 AM,Sunday,Broadview station,Mechanical,7,14,E/B,4414
2018-10-14,506,12:39:00 PM,Sunday,Coxwell and Gerrard,Late Leaving Garage,6,12,E/B,4040
2018-10-14,506,1:10:00 PM,Sunday,Coxwell and Gerrard,Mechanical,6,12,E/B,4003
2018-10-14,53,1:18:00 PM,Sunday,LAKESHORE/9TH STREET,Held By,45,55,W/B,4004
2018-10-14,505,3:00:00 PM,Sunday,dundas west station,Mechanical,5,10,E/B,8167
2018-10-14,506,3:58:00 PM,Sunday,Main Station,Mechanical,8,16,W/B,4049
2018-10-14,512,4:11:00 PM,Sunday,St Clair and Yonge,Mechanical,6,12,W/B,4422
2018-10-14,505,4:30:00 PM,Sunday,DWS,Mechanical,5,10,E/B,8194
2018-10-14,511,4:58:00 PM,Sunday,Bathurst Station.,Investigation,8,16,N/B,1111
2018-10-14,805,5:18:00 PM,Sunday,queen/parliament,Investigation,1,1,W/B,38
2018-10-14,504,5:25:00 PM,Sunday,King / Berkley,Held By,8,14,W/B,4443
2018-10-14,511,5:35:00 PM,Sunday,CNE loop.,Investigation,4,8,N/B,1090
2018-10-14,805,5:49:00 PM,Sunday,QUEEN/CURZON,Investigation,1,1,W/B,8955
2018-10-14,805,6:33:00 PM,Sunday,QUEEN/PARLIAMENT,Investigation,1,1,W/B,7715
2018-10-14,501,6:52:00 PM,Sunday,Richmond/Victoria,Investigation,4,8,W/B,4434
2018-10-14,501,7:53:00 PM,Sunday,QUEEN/RONCY,Mechanical,4,8,W/B,4417
2018-10-14,506,9:54:00 PM,Sunday,High Park Loop.,Mechanical,10,20,E/B,4115
2018-10-14,501,10:21:00 PM,Sunday,lakeshore and 3rd,Held By,7,17,E/B,4143
2018-10-15,301,1:34:00 AM,Monday,lakeshore and kipling,Emergency Services,9,18,W/B,4034
2018-10-15,306,3:03:00 AM,Monday,Gerrard and Broadview,Investigation,22,32,E/B,4178
2018-10-15,304,3:07:00 AM,Monday,Broadview Gerrard,Held By,30,38,S/B,4466
2018-10-15,306,3:25:00 AM,Monday,Gerrard and Broadview,Investigation,26,42,E/B,4179
2018-10-15,501,5:52:00 AM,Monday,Russell Yard,Mechanical,4,9,,4144
2018-10-15,501,6:22:00 AM,Monday,Russell Yard,Held By,5,10,,4115
2018-10-15,503,6:24:00 AM,Monday,Russell Yard,Mechanical,5,17,,4199
2018-10-15,501,6:35:00 AM,Monday,Connaught & Queen,Mechanical,5,10,E/B,4108
2018-10-15,504,6:39:00 AM,Monday,Leslie Barns,Late Leaving Garage,5,10,W/B,4424
2018-10-15,512,8:20:00 AM,Monday,St.Clair and Oakwood,Mechanical,1,1,W/B,4455
2018-10-15,510,9:00:00 AM,Monday,King,General Delay,4,8,S/B,4469
2018-10-15,505,9:05:00 AM,Monday,gerrard/river,Mechanical,5,10,W/B,8325
2018-10-15,501,9:20:00 AM,Monday,Queen & Dufferin,Investigation,37,42,W/B,4101
2018-10-15,504,9:35:00 AM,Monday,CHURCH/RICHMOND,Mechanical,7,14,S/B,4477
2018-10-15,510,10:36:00 AM,Monday,Front St,General Delay,4,8,S/B,4441
2018-10-15,504,10:57:00 AM,Monday,KING/BATHURST,Mechanical,7,14,W/B,4477
2018-10-15,501,10:58:00 AM,Monday,Queen & Spadina,Mechanical,5,10,E/B,4085
2018-10-15,512,11:12:00 AM,Monday,St.Clair and Avenue,Mechanical,1,1,E/B,4407
2018-10-15,504,11:19:00 AM,Monday,CHURCH/ADELAIDE,Mechanical,7,14,S/B,4501
2018-10-15,505,12:29:00 PM,Monday,broadview/dundas,Mechanical,5,10,W/B,7763
2018-10-15,506,1:15:00 PM,Monday,H Park,Mechanical,5,10,E/B,4149
2018-10-15,501,1:18:00 PM,Monday,Queen at Bay,Investigation,3,8,W/B,4117
2018-10-15,505,2:44:00 PM,Monday,Dundas and Yonge,General Delay,10,15,E/B,7767
2018-10-15,505,3:36:00 PM,Monday,Broadview and Mount Stephen,Investigation,6,12,N/B,8391
2018-10-15,510,3:49:00 PM,Monday,Spadina and Nassau,Held By,9,15,N/B,4460
2018-10-15,510,4:05:00 PM,Monday,Dundas and Hickory,Held By,6,12,W/B,4414
2018-10-15,505,4:07:00 PM,Monday,Dundas and Hickory,Diversion,51,57,W/B,8377
2018-10-15,509,5:01:00 PM,Monday,CNE Loop,Mechanical,3,10,E/B,4465
2018-10-15,505,5:02:00 PM,Monday,Dundas and Howard Park,Mechanical,6,12,E/B,8315
2018-10-15,501,5:23:00 PM,Monday,Humber Loop,Mechanical,5,10,E/B,4135
2018-10-15,505,5:23:00 PM,Monday,Dundas West STN,Mechanical,6,12,E/B,8340
2018-10-15,505,6:28:00 PM,Monday,Dundas and Ontario,Held By,8,14,W/B,7833
2018-10-15,505,7:06:00 PM,Monday,Dundas and Bathurst,Diversion,6,12,B/W,7868
2018-10-15,505,8:24:00 PM,Monday,Dundas and Ontario,Emergency Services,6,12,E/B,7767
2018-10-15,805,9:34:00 PM,Monday,Queensway and Ellis,Investigation,15,20,E/B,4503
2018-10-15,505,9:37:00 PM,Monday,Dundas west station,Utilized Off Route,6,12,E/B,7748
2018-10-15,501,9:38:00 PM,Monday,queensway and ellis,Held By,11,16,E/B,4236
2018-10-16,512,5:09:00 AM,Tuesday,Leslie Barns,Late Leaving Garage,2,6,N/B,4481
2018-10-16,506,5:28:00 AM,Tuesday,Coxwell and Lower Gerrrard,Late Leaving Garage,4,8,W/B,4081
2018-10-16,512,5:29:00 AM,Tuesday,York and Queen,Mechanical,5,11,W/B,4467
2018-10-16,512,5:40:00 AM,Tuesday,Bathurst and Queen,Mechanical,6,11,E/B,4481
2018-10-16,512,5:54:00 AM,Tuesday,St Clair and Bathurst,Mechanical,5,10,E/B,4414
2018-10-16,512,6:10:00 AM,Tuesday,St Clair and Bathurst,Mechanical,4,9,W/B,4414
2018-10-16,512,6:18:00 AM,Tuesday,St Clair and Bathurst,Investigation,3,7,E/B,4480
2018-10-16,506,6:32:00 AM,Tuesday,Gerrard and Broadview,Mechanical,1,1,W/B,4141
2018-10-16,506,7:26:00 AM,Tuesday,Coxwell and Lower Gerrard,Mechanical,4,8,W/B,4199
2018-10-16,501,8:30:00 AM,Tuesday,Queen & Jameson,Mechanical,5,10,E/B,4160
2018-10-16,505,8:36:00 AM,Tuesday,dundas/roncy,Investigation,4,8,E/B,9239
2018-10-16,506,10:19:00 AM,Tuesday,Carlton and Parliament,Mechanical,5,10,E/B,4085
2018-10-16,501,10:52:00 AM,Tuesday,Humber loop,Investigation,0,0,E/B,4181
2018-10-16,506,1:13:00 PM,Tuesday,Upper Gerrard and Kingsmount,Held By,13,18,W/B,4100
2018-10-16,512,3:40:00 PM,Tuesday,Oakwood Loop,Mechanical,4,8,E/B,4480
2018-10-16,503,3:54:00 PM,Tuesday,Kingston rd/Brookside,Mechanical,12,24,W/B,4186
2018-10-16,504,6:12:00 PM,Tuesday,King/bathurst,Mechanical,6,12,E/B,4411
2018-10-16,501,6:15:00 PM,Tuesday,Queen at Lansdowne,Emergency Services,7,12,E/B,4125
2018-10-16,506,6:43:00 PM,Tuesday,Main Station,Held By,12,18,W/B,4100
2018-10-16,504,6:54:00 PM,Tuesday,king/Queen,Mechanical,6,12,W/B,4431
2018-10-16,504,6:55:00 PM,Tuesday,Broadview/gerrard,Mechanical,6,12,W/B,4484
2018-10-16,501,9:08:00 PM,Tuesday,Kinston Rd and Queen,General Delay,12,17,E/B,4121
2018-10-16,504,9:51:00 PM,Tuesday,Broadview Station,Mechanical,8,16,S/B,4485
2018-10-17,304,3:02:00 AM,Wednesday,King/Parliament,Emergency Services,34,64,E/B,4498
2018-10-17,504,5:47:00 AM,Wednesday,Leslie Barns,Late Leaving Garage,8,13,N/B,4402
2018-10-17,504,5:47:00 AM,Wednesday,Leslie Barns,Late Leaving Garage,8,13,N/B,4461
2018-10-17,504,5:47:00 AM,Wednesday,Leslie Barns,Late Leaving Garage,9,14,N/B,4450
2018-10-17,504,5:50:00 AM,Wednesday,Queen/Broadview,Mechanical,4,11,W/B,4431
2018-10-17,504,5:54:00 AM,Wednesday,Leslie Barns,Late Leaving Garage,2,7,N/B,4421
2018-10-17,505,6:05:00 AM,Wednesday,broadview station,Mechanical,4,8,W/B,8192
2018-10-17,501,6:22:00 AM,Wednesday,Connaught and Queen,Mechanical,3,6,W/B,4077
2018-10-17,509,7:31:00 AM,Wednesday,Union Station,Mechanical,7,14,W/B,4425
2018-10-17,504,7:32:00 AM,Wednesday,Leslie Barns,Late Leaving Garage,2,7,N/B,4423
2018-10-17,504,7:44:00 AM,Wednesday,Broadview/Danforth,Investigation,17,23,B/W,4498
2018-10-17,505,7:47:00 AM,Wednesday,broadview/danforth,Held By,13,17,B/W,8942
2018-10-17,504,8:00:00 AM,Wednesday,Parliament-Sumach,General Delay,8,14,B/W,
2018-10-17,506,8:12:00 AM,Wednesday,Coxwell and Lower Gerrard,Mechanical,3,6,E/B,4105
2018-10-17,505,9:30:00 AM,Wednesday,dundas/spadina,Investigation,4,8,W/B,8111
2018-10-17,504,11:24:00 AM,Wednesday,King/John st,Mechanical,6,12,W/B,4443
2018-10-17,504,11:40:00 AM,Wednesday,Broadview/Mountstephen St,Investigation,8,14,E/B,4461
2018-10-17,501,12:01:00 PM,Wednesday,Connaught & Queen,Mechanical,5,10,E/B,4071
2018-10-17,504,2:11:00 PM,Wednesday,Broadview Stn,Investigation,7,14,W/B,4426
2018-10-17,504,2:32:00 PM,Wednesday,Dufferin Loop,Held By,8,15,N/B,4466
2018-10-17,509,3:21:00 PM,Wednesday,Exhibition Loop,Held By,7,14,E/B,4488
2018-10-17,506,3:47:00 PM,Wednesday,High Park Loop,General Delay,25,12,E/B,4195
2018-10-17,501,4:22:00 PM,Wednesday,QUEEN/BATHURST,Mechanical,4,8,E/B,4024
2018-10-17,505,5:23:00 PM,Wednesday,Dundas and McCaul,Mechanical,6,12,W/B,7866
2018-10-17,506,5:35:00 PM,Wednesday,Bay Street,Mechanical,6,12,W/B,4150
2018-10-17,504,11:08:00 PM,Wednesday,King/University,Held By,6,15,E/B,4496
2018-10-18,504,12:56:00 AM,Thursday,king/Simcoe,Mechanical,9,18,W/B,4450
2018-10-18,503,3:45:00 AM,Thursday,Queen and Connaught,Mechanical,12,24,E/B,4103
2018-10-18,501,4:20:00 AM,Thursday,Queen & Boulton,Mechanical,12,24,W/B,4229
2018-10-18,501,5:11:00 AM,Thursday,Connaught and Queen,Mechanical,4,8,W/B,4093
2018-10-18,509,6:13:00 AM,Thursday,Exhibition,Mechanical,8,16,E/B,4403
2018-10-18,506,6:16:00 AM,Thursday,Bathurst Station,Utilized Off Route,3,6,S/B,1111
2018-10-18,501,6:59:00 AM,Thursday,Queen & Greenwood,Mechanical,5,10,E/B,4132
2018-10-18,506,7:00:00 AM,Thursday,Coxwell and Lower Gerrard,Mechanical,6,12,E/B,4184
2018-10-18,506,7:37:00 AM,Thursday,Gerrard and Coxwell,Mechanical,5,10,E/B,4185
2018-10-18,504,7:44:00 AM,Thursday,Withrow and Broadview,Held By,5,10,E/B,4426
2018-10-18,504,7:45:00 AM,Thursday,Carrol and Queen,Mechanical,6,12,W/B,4454
2018-10-18,503,8:45:00 AM,Thursday,Broadview and Queen,Mechanical,12,24,W/B,4198
2018-10-18,506,8:52:00 AM,Thursday,Howard Park and Roncesvalles,Emergency Services,13,18,W/B,4068
2018-10-18,506,9:11:00 AM,Thursday,College and Brunswick to College and Dufferin,General Delay,15,20,W/B,4085
2018-10-18,512,9:23:00 AM,Thursday,St clair/Yonge,Investigation,7,10,W/B,4404
2018-10-18,504,9:59:00 AM,Thursday,Fraser and King,General Delay,8,15,E/B,4416
2018-10-18,512,10:16:00 AM,Thursday,Gunns Loop,Mechanical,2,5,E/B,4474
2018-10-18,501,10:31:00 AM,Thursday,Queen & Simcoe,Investigation,5,10,E/B,4046
2018-10-18,501,11:00:00 AM,Thursday,Queen & Roncesvalles,General Delay,5,10,E/B,4110
2018-10-18,512,11:40:00 AM,Thursday,St Clair/Laughton Ave,Investigation,34,39,W/B,4484
2018-10-18,504,11:46:00 AM,Thursday,Sackville and King,Mechanical,7,14,E/B,4435
2018-10-18,501,11:52:00 AM,Thursday,Humber Loop,Mechanical,5,10,E/B,4199
2018-10-18,512,12:46:00 PM,Thursday,Oakwood loop,Investigation,4,8,W/B,4484
2018-10-18,501,2:49:00 PM,Thursday,HUMBER LOOP,Mechanical,4,8,E/B,4236
2018-10-18,505,3:00:00 PM,Thursday,Broadview Station,Mechanical,4,8,W/B,8440
2018-10-18,505,3:00:00 PM,Thursday,Dundas/Bathurst to Bay,General Delay,15,20,B/W,
2018-10-18,504,3:27:00 PM,Thursday,Leslie Barns,Late Leaving Garage,6,12,W/B,4473
2018-10-18,505,3:41:00 PM,Thursday,DWS,Investigation,4,8,E/B,8217
2018-10-18,505,4:20:00 PM,Thursday,Beverley Street,Investigation,4,8,E/B,8324
2018-10-18,505,4:23:00 PM,Thursday,Jarvis Street,General Delay,14,18,W/B,7735
2018-10-18,505,5:07:00 PM,Thursday,Ossington,Mechanical,15,19,W/B,8203
2018-10-18,501,5:16:00 PM,Thursday,QUEEN/LOCKWOOD,General Delay,16,20,W/B,4133
2018-10-18,503,5:16:00 PM,Thursday,Queen at Connaught,Mechanical,11,23,W/B,4106
2018-10-18,501,5:43:00 PM,Thursday,QUEEN/JOHN,Mechanical,47,51,E/B,4037
2018-10-18,501,5:58:00 PM,Thursday,QUEENSWAY/ELLIS,Mechanical,13,18,E/B,4046
2018-10-18,505,6:21:00 PM,Thursday,Jarvis,General Delay,15,18,E/B,8488
2018-10-18,505,6:49:00 PM,Thursday,Bathurst Street,Mechanical,4,8,E/B,8448
2018-10-18,505,6:55:00 PM,Thursday,Dufferin,Mechanical,14,18,E/B,8216
2018-10-18,504,9:39:00 PM,Thursday,Broadview/Gerrard,Mechanical,6,13,S/B,4101
2018-10-19,505,5:20:00 AM,Friday,dundas west station / broadview station,Late Leaving Garage,22,29,E/B,8337
2018-10-19,504,5:37:00 AM,Friday,Broadview Station,Mechanical,7,14,W/B,4449
2018-10-19,506,5:45:00 AM,Friday,Coxwell and Lower Gerrard,Late Leaving Garage,5,10,E/B,4144
2018-10-19,511,6:13:00 AM,Friday,Bathurst and Adelaide,Emergency Services,63,66,S/B,1097
2018-10-19,512,6:34:00 AM,Friday,River and Queen,Mechanical,5,10,W/B,4448
2018-10-19,501,7:59:00 AM,Friday,Queen at Church,Mechanical,5,10,W/B,4160
2018-10-19,506,9:22:00 AM,Friday,Main Station,Investigation,5,10,W/B,4002
2018-10-19,501,9:25:00 AM,Friday,Queen at Connaught,Mechanical,5,10,E/B,4081
2018-10-19,504,9:49:00 AM,Friday,King & Parliament,Investigation,4,8,W/B,4409
2018-10-19,512,10:16:00 AM,Friday,St. Clair and Yonge St.,Investigation,17,22,E/B,4403
2018-10-19,511,10:36:00 AM,Friday,Bathurst and Nassau,Mechanical,3,6,S/B,1079
2018-10-19,506,11:18:00 AM,Friday,College and Bathurst,Mechanical,1,1,W/B,4180
2018-10-19,501,12:46:00 PM,Friday,QUEEN/AUGUSTA,Investigation,37,45,E/B,4148
2018-10-19,504,1:52:00 PM,Friday,Queensway/Roncesvalles,General Delay,5,9,E/B,4494
2018-10-19,501,2:17:00 PM,Friday,Neville park loop.,Mechanical,4,8,W/B,4071
2018-10-19,506,2:34:00 PM,Friday,High Park Loop.,Mechanical,6,12,W/B,4121
2018-10-19,510,2:46:00 PM,Friday,Lakeshore,Mechanical,4,8,N/B,4497
2018-10-19,505,2:53:00 PM,Friday,Gerrard Street,Mechanical,4,8,N/B,7735
2018-10-19,506,3:46:00 PM,Friday,High Park Loop.,Investigation,5,10,E/B,4111
2018-10-19,505,4:08:00 PM,Friday,Lansdowne,Emergency Services,4,8,W/B,8450
2018-10-19,506,4:15:00 PM,Friday,College and Spadina.,Mechanical,6,12,W/B,4035
2018-10-19,505,4:22:00 PM,Friday,University,General Delay,17,12,W/B,7709
2018-10-19,501,5:02:00 PM,Friday,QUEENSWAY/ELLIS,Mechanical,4,8,W/B,4146
2018-10-19,512,6:04:00 PM,Friday,St clair stn,Investigation,14,18,W/B,4422
2018-10-19,504,6:49:00 PM,Friday,King Street West Dunn Avenue,Held By,7,14,E/B,4459
2018-10-19,505,7:12:00 PM,Friday,Yonge Street,Held By,18,23,W/B,9221
2018-10-19,501,8:14:00 PM,Friday,HUMBER LOOP,Mechanical,5,9,E/B,4153
2018-10-19,512,9:02:00 PM,Friday,SCW,Mechanical,72,76,W/B,4469
2018-10-19,505,9:24:00 PM,Friday,DWS,Utilized Off Route,6,12,B/W,7809
2018-10-19,505,9:27:00 PM,Friday,Bathurst,Utilized Off Route,6,12,WB,8450
2018-10-19,501,10:10:00 PM,Friday,Queen/Church,Overhead - Pantograph,30,35,B/W,4110
2018-10-19,501,10:21:00 PM,Friday,Longbranch Loop,Mechanical,9,19,E/B,4133
2018-10-19,504,11:15:00 PM,Friday,King/Peter,Held By,18,27,E/B,4450
2018-10-20,511,12:01:00 AM,Saturday,Harbord and Bathurst,Emergency Services,9,14,S/B,1082
2018-10-20,501,12:06:00 AM,Saturday,Longbranch Loop,Mechanical,9,18,E/B,4169
2018-10-20,505,1:14:00 AM,Saturday,Dundas West Stn,Investigation,12,20,E/B,8374
2018-10-20,310,4:57:00 AM,Saturday,Queens Quay at Spadina,Emergency Services,7,14,W/B,4501
2018-10-20,506,8:01:00 AM,Saturday,Gerrard and Cxwell,Mechanical,7,14,W/B,4149
2018-10-20,512,8:23:00 AM,Saturday,Bathurst and St.Clair,Late Leaving Garage,5,10,E/B,
2018-10-20,512,8:34:00 AM,Saturday,Bathurst and St Claire,Late Leaving Garage,4,9,E/B,4425
2018-10-20,501,8:38:00 AM,Saturday,Queen at McCaul,Mechanical,5,10,W/B,4087
